Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,1st_dose_staff_vac_rate,2nd_dose_staff_vac_rate,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,TOTAL_CASES,CASE_FATALITY_RATE,Daily_New_Cases,Date,PHU ID,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-12-16,2268,WINDSOR-ESSEX,Country Village Homes - Woodslee,2576,South Woodslee,104.0,0,18,0,1.0,0.99,2021-12-16,WINDSOR-ESSEX COUNTY,2268.0,654,21940,479,22594,0.0212003186686731,130,2021-12-16,2268,0.8596380856441415,0.8190531672840389,0.0
2021-12-16,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252.0,<5,65,0,1.0,1.0,2021-12-16,TORONTO,3895.0,2631,175279,3562,177910,0.020021359114158845,505,2021-12-16,3895,0.8834651077788838,0.8454727811480629,0.0
2021-12-16,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112.0,<5,<5,<5,1.0,1.0,2021-12-16,SUDBURY AND DISTRICT,2261.0,401,3926,49,4327,0.011324243124566674,37,2021-12-16,2261,0.8743881995731703,0.8330463116933828,0.0
2021-12-16,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-16,WINDSOR-ESSEX COUNTY,2268.0,654,21940,479,22594,0.0212003186686731,130,2021-12-16,2268,0.8596380856441415,0.8190531672840389,0.0
2021-12-16,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,<5,<5,<5,1.0,1.0,2021-12-16,WATERLOO REGION,2265.0,457,20916,311,21373,0.014551069105881251,99,2021-12-16,2265,0.8767516472997641,0.8377029443628214,0.0
2021-12-16,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,<5,1.0,1.0,2021-12-16,MIDDLESEX-LONDON,2244.0,551,14771,255,15322,0.016642735935256493,48,2021-12-16,2244,0.9031020442521362,0.8631336599486955,0.0
2021-12-16,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,<5,0,0,1.0,1.0,2021-12-16,HALDIMAND-NORFOLK,2234.0,120,3454,61,3574,0.01706771124790151,16,2021-12-16,2234,0.8218083193548312,0.7894547572148791,0.0
2021-12-16,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,<5,<5,<5,1.0,1.0,2021-12-16,NIAGARA REGION,2246.0,456,18628,445,19084,0.023317962691259693,115,2021-12-16,2246,0.8654216732198667,0.8290582868193608,0.0
2021-12-16,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,6,1.0,1.0,2021-12-16,CITY OF OTTAWA,2251.0,1006,31767,603,32773,0.018399292100204436,206,2021-12-16,2251,0.9119535922064488,0.865696480248956,0.0
2021-12-16,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-16,WINDSOR-ESSEX COUNTY,2268.0,654,21940,479,22594,0.0212003186686731,130,2021-12-16,2268,0.8596380856441415,0.8190531672840389,0.0
2021-12-16,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104.0,<5,34,0,0.99,0.99,2021-12-16,DURHAM REGION,2230.0,490,28009,389,28499,0.013649601740411944,97,2021-12-16,2230,0.8949525974077577,0.8592897955291369,0.0
2021-12-17,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-17,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1181,2908,16,4089,0.003912937148447053,205,2021-12-17,2241,0.9111522376454023,0.8639772715331996,0.0
2021-12-17,4913,SOUTH WEST,Caressant Care on Bonnie Place,2730,St Thomas,116.0,5,<5,<5,1.0,1.0,2021-12-17,OXFORD ELGIN-ST.THOMAS,4913.0,269,5454,107,5723,0.01869648785601957,38,2021-12-17,4913,0.8300458379907443,0.795531993984978,0.0
2021-12-17,2268,WINDSOR-ESSEX,Country Village Homes - Woodslee,2576,South Woodslee,104.0,0,18,0,1.0,0.99,2021-12-17,WINDSOR-ESSEX COUNTY,2268.0,656,22030,480,22686,0.02115842369743454,93,2021-12-17,2268,0.8601527600059227,0.819692630781277,0.0
2021-12-17,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,<5,<5,<5,1.0,0.99,2021-12-17,TORONTO,3895.0,3227,175442,3562,178669,0.019936306801963406,759,2021-12-17,3895,0.8839322224035714,0.8457514867440133,0.0
2021-12-17,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252.0,<5,65,0,1.0,1.0,2021-12-17,TORONTO,3895.0,3227,175442,3562,178669,0.019936306801963406,759,2021-12-17,3895,0.8839322224035714,0.8457514867440133,0.0
2021-12-17,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112.0,<5,<5,<5,1.0,1.0,2021-12-17,SUDBURY AND DISTRICT,2261.0,390,3972,50,4362,0.011462631820265932,36,2021-12-17,2261,0.8756821532682093,0.8336320243441028,0.0
2021-12-17,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-17,WINDSOR-ESSEX COUNTY,2268.0,656,22030,480,22686,0.02115842369743454,93,2021-12-17,2268,0.8601527600059227,0.819692630781277,0.0
2021-12-17,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,<5,6,<5,1.0,1.0,2021-12-17,TORONTO,3895.0,3227,175442,3562,178669,0.019936306801963406,759,2021-12-17,3895,0.8839322224035714,0.8457514867440133,0.0
2021-12-17,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,<5,<5,<5,1.0,1.0,2021-12-17,WATERLOO REGION,2265.0,494,20979,312,21473,0.014529874726400596,101,2021-12-17,2265,0.877185733048395,0.8380104217681017,0.0
2021-12-17,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,<5,1.0,1.0,2021-12-17,MIDDLESEX-LONDON,2244.0,622,14816,255,15438,0.016517683637776913,116,2021-12-17,2244,0.903866199573538,0.8637278207744206,0.0
2021-12-17,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,<5,0,0,1.0,1.0,2021-12-17,HALDIMAND-NORFOLK,2234.0,126,3472,61,3598,0.0169538632573652,24,2021-12-17,2234,0.8223396184390943,0.7897285270486916,0.0
2021-12-17,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,<5,<5,<5,1.0,1.0,2021-12-17,NIAGARA REGION,2246.0,486,18653,445,19139,0.02325095355034223,55,2021-12-17,2246,0.8663124272503139,0.8297124611619786,0.0
2021-12-17,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,6,1.0,1.0,2021-12-17,CITY OF OTTAWA,2251.0,1234,31832,604,33066,0.018266497308413475,294,2021-12-17,2251,0.9127366555953098,0.8659991792662127,0.0
2021-12-17,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-17,WINDSOR-ESSEX COUNTY,2268.0,656,22030,480,22686,0.02115842369743454,93,2021-12-17,2268,0.8601527600059227,0.819692630781277,0.0
2021-12-17,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104.0,<5,34,0,0.99,0.99,2021-12-17,DURHAM REGION,2230.0,551,28103,389,28654,0.01357576603615551,155,2021-12-17,2230,0.8960115069494664,0.8597606427362382,0.0
2021-12-18,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,<5,6,<5,1.0,1.0,2021-12-18,TORONTO,3895.0,3916,175602,3564,179518,0.01985316235697813,851,2021-12-18,3895,0.8845232879168573,0.8460896850884231,0.0
2021-12-18,4913,SOUTH WEST,Caressant Care on Bonnie Place,2730,St Thomas,116.0,5,<5,<5,1.0,1.0,2021-12-18,OXFORD ELGIN-ST.THOMAS,4913.0,279,5481,107,5760,0.01857638888888889,37,2021-12-18,4913,0.8312659393550041,0.7967443240029687,0.0
2021-12-18,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252.0,<5,65,0,1.0,1.0,2021-12-18,TORONTO,3895.0,3916,175602,3564,179518,0.01985316235697813,851,2021-12-18,3895,0.8845232879168573,0.8460896850884231,0.0
2021-12-18,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,6,1.0,1.0,2021-12-18,CITY OF OTTAWA,2251.0,1439,31883,604,33322,0.01812616289538443,256,2021-12-18,2251,0.9135301384560801,0.8663651966127632,0.0
2021-12-18,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,<5,0,0,1.0,1.0,2021-12-18,HALDIMAND-NORFOLK,2234.0,128,3480,60,3608,0.01662971175166297,9,2021-12-18,2234,0.8227966748565608,0.78992573413237,0.0
2021-12-18,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112.0,<5,<5,<5,1.0,1.0,2021-12-18,SUDBURY AND DISTRICT,2261.0,387,4016,50,4403,0.011355893708834885,41,2021-12-18,2261,0.8765142691719908,0.8341733036213199,0.0
2021-12-18,2268,WINDSOR-ESSEX,Country Village Homes - Woodslee,2576,South Woodslee,104.0,0,18,0,1.0,0.99,2021-12-18,WINDSOR-ESSEX COUNTY,2268.0,644,22116,480,22760,0.0210896309314587,74,2021-12-18,2268,0.8607191604342145,0.8202512722995922,0.0
2021-12-18,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,<5,<5,<5,1.0,0.99,2021-12-18,TORONTO,3895.0,3916,175602,3564,179518,0.01985316235697813,851,2021-12-18,3895,0.8845232879168573,0.8460896850884231,0.0
2021-12-18,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,<5,<5,<5,1.0,1.0,2021-12-18,NIAGARA REGION,2246.0,522,18698,445,19220,0.02315296566077003,81,2021-12-18,2246,0.8672896789390232,0.8301701540689415,0.0
2021-12-18,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-18,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1243,2990,16,4233,0.0037798251830852823,144,2021-12-18,2241,0.9119035484989545,0.8643962718169114,0.0
2021-12-18,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,<5,<5,<5,1.0,1.0,2021-12-18,WATERLOO REGION,2265.0,534,21048,312,21582,0.014456491520711705,109,2021-12-18,2265,0.8776151811287713,0.838270594957185,0.0
2021-12-18,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-18,WINDSOR-ESSEX COUNTY,2268.0,644,22116,480,22760,0.0210896309314587,74,2021-12-18,2268,0.8607191604342145,0.8202512722995922,0.0
2021-12-18,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-18,WINDSOR-ESSEX COUNTY,2268.0,644,22116,480,22760,0.0210896309314587,74,2021-12-18,2268,0.8607191604342145,0.8202512722995922,0.0
2021-12-18,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,<5,1.0,1.0,2021-12-18,MIDDLESEX-LONDON,2244.0,720,14844,255,15564,0.01638396299151889,126,2021-12-18,2244,0.9046177829547448,0.8642061011079158,0.0
2021-12-18,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104.0,<5,34,0,0.99,0.99,2021-12-18,DURHAM REGION,2230.0,629,28175,389,28804,0.013505068740452715,150,2021-12-18,2230,0.8969365131082273,0.8599414321701884,0.0
2021-12-19,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-19,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1312,3050,16,4362,0.0036680421824850985,129,2021-12-19,2241,0.9127559973520233,0.8647482845944497,0.0
2021-12-19,4913,SOUTH WEST,Caressant Care on Bonnie Place,2730,St Thomas,116.0,5,<5,<5,1.0,1.0,2021-12-19,OXFORD ELGIN-ST.THOMAS,4913.0,309,5508,107,5817,0.018394361354650165,57,2021-12-19,4913,0.8315003749674574,0.7968544180751153,0.0
2021-12-19,2244,MIDDLESEX-LONDON,Chartwell London Long Term Care Residence,2919,London,95.0,<5,0,0,1.0,1.0,2021-12-19,MIDDLESEX-LONDON,2244.0,815,14885,255,15700,0.01624203821656051,136,2021-12-19,2244,0.9054054423382497,0.8645203996127843,0.0
2021-12-19,2268,WINDSOR-ESSEX,Country Village Homes - Woodslee,2576,South Woodslee,104.0,0,18,0,1.0,0.99,2021-12-19,WINDSOR-ESSEX COUNTY,2268.0,672,22181,481,22853,0.021047564871132893,94,2021-12-19,2268,0.861195686821944,0.8205583958194993,0.0
2021-12-19,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,<5,<5,<5,1.0,0.99,2021-12-19,TORONTO,3895.0,4778,175779,3564,180557,0.01973891901172483,1039,2021-12-19,3895,0.8852273620667064,0.8463859534586482,0.0
2021-12-19,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252.0,<5,65,0,1.0,1.0,2021-12-19,TORONTO,3895.0,4778,175779,3564,180557,0.01973891901172483,1039,2021-12-19,3895,0.8852273620667064,0.8463859534586482,0.0
2021-12-19,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112.0,<5,<5,<5,1.0,1.0,2021-12-19,SUDBURY AND DISTRICT,2261.0,373,4064,50,4437,0.011268875366238449,34,2021-12-19,2261,0.8771444151962138,0.8343671947056962,0.0
2021-12-19,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-19,WINDSOR-ESSEX COUNTY,2268.0,672,22181,481,22853,0.021047564871132893,94,2021-12-19,2268,0.861195686821944,0.8205583958194993,0.0
2021-12-19,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269.0,0,51,<5,1.0,1.0,2021-12-19,TORONTO,3895.0,4778,175779,3564,180557,0.01973891901172483,1039,2021-12-19,3895,0.8852273620667064,0.8463859534586482,0.0
2021-12-19,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,<5,6,<5,1.0,1.0,2021-12-19,TORONTO,3895.0,4778,175779,3564,180557,0.01973891901172483,1039,2021-12-19,3895,0.8852273620667064,0.8463859534586482,0.0
2021-12-19,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,<5,<5,<5,1.0,1.0,2021-12-19,WATERLOO REGION,2265.0,625,21094,312,21719,0.014365302269901929,137,2021-12-19,2265,0.8783539616817299,0.8384811450959441,0.0
2021-12-19,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,<5,1.0,1.0,2021-12-19,MIDDLESEX-LONDON,2244.0,815,14885,255,15700,0.01624203821656051,136,2021-12-19,2244,0.9054054423382497,0.8645203996127843,0.0
2021-12-19,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,<5,0,0,1.0,1.0,2021-12-19,HALDIMAND-NORFOLK,2234.0,143,3489,60,3632,0.016519823788546256,24,2021-12-19,2234,0.8229242794401175,0.7900069370491788,0.0
2021-12-19,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,<5,<5,<5,1.0,1.0,2021-12-19,NIAGARA REGION,2246.0,592,18735,445,19327,0.02302478398095928,107,2021-12-19,2246,0.8680251954503377,0.8303208089306827,0.0
2021-12-19,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,6,1.0,1.0,2021-12-19,CITY OF OTTAWA,2251.0,1710,31946,604,33656,0.017946280009507962,334,2021-12-19,2251,0.9144238085467455,0.8667517857371857,0.0
2021-12-19,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-19,WINDSOR-ESSEX COUNTY,2268.0,672,22181,481,22853,0.021047564871132893,94,2021-12-19,2268,0.861195686821944,0.8205583958194993,0.0
2021-12-19,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104.0,<5,34,0,0.99,0.99,2021-12-19,DURHAM REGION,2230.0,827,28217,389,29044,0.013393471973557362,240,2021-12-19,2230,0.8978873463289812,0.8600812956443653,0.0
2021-12-20,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-20,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1403,3089,16,4492,0.003561887800534283,130,2021-12-20,2241,0.9134061702060589,0.8649387392688642,0.0
2021-12-20,4913,SOUTH WEST,Caressant Care on Bonnie Place,2730,St Thomas,116.0,5,<5,<5,1.0,1.0,2021-12-20,OXFORD ELGIN-ST.THOMAS,4913.0,314,5538,107,5852,0.018284347231715653,35,2021-12-20,4913,0.8316700493610011,0.7969489694547235,0.0
2021-12-20,2244,MIDDLESEX-LONDON,Chartwell London Long Term Care Residence,2919,London,95.0,<5,0,0,1.0,1.0,2021-12-20,MIDDLESEX-LONDON,2244.0,898,14925,255,15823,0.016115780825380774,123,2021-12-20,2244,0.9059154258252795,0.8647406818692398,0.0
2021-12-20,2268,WINDSOR-ESSEX,Country Village Homes - Woodslee,2576,South Woodslee,104.0,0,18,0,1.0,0.99,2021-12-20,WINDSOR-ESSEX COUNTY,2268.0,688,22261,481,22949,0.020959518933286854,96,2021-12-20,2268,0.861622426870657,0.8208661659152378,0.0
2021-12-20,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,<5,<5,<5,1.0,0.99,2021-12-20,TORONTO,3895.0,5668,175945,3564,181613,0.019624145848590135,1056,2021-12-20,3895,0.8856320414886061,0.8465835576571626,0.0
2021-12-20,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252.0,<5,65,0,1.0,1.0,2021-12-20,TORONTO,3895.0,5668,175945,3564,181613,0.019624145848590135,1056,2021-12-20,3895,0.8856320414886061,0.8465835576571626,0.0
2021-12-20,2241,KINGSTON FRONTENAC L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-12-20,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1403,3089,16,4492,0.003561887800534283,130,2021-12-20,2241,0.9134061702060589,0.8649387392688642,0.0
2021-12-20,2251,OTTAWA,Extendicare Starwood,2485,Nepean,192.0,<5,26,<5,1.0,1.0,2021-12-20,CITY OF OTTAWA,2251.0,1936,31993,604,33929,0.017801880397300244,273,2021-12-20,2251,0.9151932464723408,0.8669957082462373,0.0
2021-12-20,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112.0,0,<5,0,1.0,1.0,2021-12-20,SUDBURY AND DISTRICT,2261.0,369,4099,50,4468,0.011190689346463742,31,2021-12-20,2261,0.8773813931882292,0.8345624322559362,0.0
2021-12-20,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-20,WINDSOR-ESSEX COUNTY,2268.0,688,22261,481,22949,0.020959518933286854,96,2021-12-20,2268,0.861622426870657,0.8208661659152378,0.0
2021-12-20,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269.0,0,51,<5,1.0,1.0,2021-12-20,TORONTO,3895.0,5668,175945,3564,181613,0.019624145848590135,1056,2021-12-20,3895,0.8856320414886061,0.8465835576571626,0.0
2021-12-20,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,<5,6,<5,1.0,1.0,2021-12-20,TORONTO,3895.0,5668,175945,3564,181613,0.019624145848590135,1056,2021-12-20,3895,0.8856320414886061,0.8465835576571626,0.0
2021-12-20,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,6,<5,5,1.0,1.0,2021-12-20,WATERLOO REGION,2265.0,688,21160,312,21848,0.014280483339436104,129,2021-12-20,2265,0.8788715254589436,0.8386453185521571,0.0
2021-12-20,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,<5,1.0,1.0,2021-12-20,MIDDLESEX-LONDON,2244.0,898,14925,255,15823,0.016115780825380774,123,2021-12-20,2244,0.9059154258252795,0.8647406818692398,0.0
2021-12-20,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,<5,0,0,1.0,1.0,2021-12-20,HALDIMAND-NORFOLK,2234.0,170,3495,60,3665,0.01637107776261937,33,2021-12-20,2234,0.8229938819402393,0.7900881399659876,0.0
2021-12-20,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,<5,<5,<5,1.0,1.0,2021-12-20,NIAGARA REGION,2246.0,620,18770,445,19390,0.02294997421351212,63,2021-12-20,2246,0.8685390259103449,0.8304708909602501,0.0
2021-12-20,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,6,1.0,1.0,2021-12-20,CITY OF OTTAWA,2251.0,1936,31993,604,33929,0.017801880397300244,273,2021-12-20,2251,0.9151932464723408,0.8669957082462373,0.0
2021-12-20,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-20,WINDSOR-ESSEX COUNTY,2268.0,688,22261,481,22949,0.020959518933286854,96,2021-12-20,2268,0.861622426870657,0.8208661659152378,0.0
2021-12-20,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104.0,<5,34,0,0.99,0.99,2021-12-20,DURHAM REGION,2230.0,920,28266,389,29186,0.013328308092921263,142,2021-12-20,2230,0.8984920969190302,0.8602322846221699,0.0
2021-12-21,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,<5,6,<5,1.0,1.0,2021-12-21,TORONTO,3895.0,6381,176132,3565,182513,0.0195328551938766,901,2021-12-21,3895,0.886146879044438,0.8468691596304462,0.0
2021-12-21,4913,SOUTH WEST,Caressant Care on Bonnie Place,2730,St Thomas,116.0,5,<5,<5,1.0,1.0,2021-12-21,OXFORD ELGIN-ST.THOMAS,4913.0,329,5557,107,5886,0.0181787291879035,34,2021-12-21,4913,0.8328927411740172,0.7977558942423391,0.0
2021-12-21,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252.0,<5,65,0,1.0,1.0,2021-12-21,TORONTO,3895.0,6381,176132,3565,182513,0.0195328551938766,901,2021-12-21,3895,0.886146879044438,0.8468691596304462,0.0
2021-12-21,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269.0,0,51,<5,1.0,1.0,2021-12-21,TORONTO,3895.0,6381,176132,3565,182513,0.0195328551938766,901,2021-12-21,3895,0.886146879044438,0.8468691596304462,0.0
2021-12-21,2260,SIMCOE-MUSKOKA,Trillium Manor Home for the Aged,M585,Orillia,122.0,<5,<5,<5,1.0,1.0,2021-12-21,SIMCOE MUSKOKA DISTRICT,2260.0,1202,16302,272,17504,0.015539305301645339,82,2021-12-21,2260,0.864306598727873,0.8256132319619052,0.0
2021-12-21,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,<5,1.0,1.0,2021-12-21,CITY OF OTTAWA,2251.0,2218,32070,604,34288,0.017615492300513298,359,2021-12-21,2251,0.9161243197955005,0.86740741096962,0.0
2021-12-21,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,<5,0,0,1.0,1.0,2021-12-21,HALDIMAND-NORFOLK,2234.0,178,3500,60,3678,0.01631321370309951,13,2021-12-21,2234,0.8234625387743928,0.7903943909665235,0.0
2021-12-21,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112.0,0,<5,0,1.0,1.0,2021-12-21,SUDBURY AND DISTRICT,2261.0,351,4128,50,4479,0.011163206072784104,11,2021-12-21,2261,0.8781461857988245,0.8354012804890364,0.0
2021-12-21,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,5,<5,5,1.0,0.99,2021-12-21,TORONTO,3895.0,6381,176132,3565,182513,0.0195328551938766,901,2021-12-21,3895,0.886146879044438,0.8468691596304462,0.0
2021-12-21,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,<5,<5,<5,1.0,1.0,2021-12-21,NIAGARA REGION,2246.0,638,18815,446,19453,0.022927054952963554,64,2021-12-21,2246,0.8686942634294775,0.8305086978837288,0.0
2021-12-21,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-21,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1398,3212,16,4610,0.0034707158351409977,118,2021-12-21,2241,0.914765622537224,0.8655022224090283,0.0
2021-12-21,2241,KINGSTON FRONTENAC L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-12-21,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1398,3212,16,4610,0.0034707158351409977,118,2021-12-21,2241,0.914765622537224,0.8655022224090283,0.0
2021-12-21,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,6,<5,5,1.0,1.0,2021-12-21,WATERLOO REGION,2265.0,803,21213,312,22016,0.014171511627906976,168,2021-12-21,2265,0.8792569156909013,0.8388349991837704,0.0
2021-12-21,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-21,WINDSOR-ESSEX COUNTY,2268.0,645,22367,483,23012,0.020989049191726054,65,2021-12-21,2268,0.8623394794676612,0.8215017499574876,0.0
2021-12-21,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-21,WINDSOR-ESSEX COUNTY,2268.0,645,22367,483,23012,0.020989049191726054,65,2021-12-21,2268,0.8623394794676612,0.8215017499574876,0.0
2021-12-21,2244,MIDDLESEX-LONDON,Chartwell London Long Term Care Residence,2919,London,95.0,<5,0,0,1.0,1.0,2021-12-21,MIDDLESEX-LONDON,2244.0,960,14973,255,15933,0.01600451892299002,110,2021-12-21,2244,0.9066637295699139,0.865066459102112,0.0
2021-12-21,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,5,1.0,1.0,2021-12-21,MIDDLESEX-LONDON,2244.0,960,14973,255,15933,0.01600451892299002,110,2021-12-21,2244,0.9066637295699139,0.865066459102112,0.0
2021-12-21,2251,OTTAWA,Extendicare Starwood,2485,Nepean,192.0,<5,26,<5,1.0,1.0,2021-12-21,CITY OF OTTAWA,2251.0,2218,32070,604,34288,0.017615492300513298,359,2021-12-21,2251,0.9161243197955005,0.86740741096962,0.0
2021-12-22,3895,TORONTO,Altamont Care Community,956,Scarborough,159.0,<5,53,<5,0.9595133437990597,0.9437441130298294,2021-12-22,TORONTO,3895.0,7402,176392,3568,183794,0.01941303851050633,1284,2021-12-22,3895,0.886853803696918,0.8472742068591369,0.0
2021-12-22,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-22,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1363,3350,16,4713,0.003394865266284744,103,2021-12-22,2241,0.9153816448979163,0.8659829562768607,0.0
